SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1728497095,6157.1,20241009 11:04:54,11:04:54,5,preburn,qudo,8,81,1728497087,0.005544399,5.544399247,24.12845324,1033.738929,893.4095571,87.2386788,100.9414077,0.355616898,2.887566351,0.332954631,0.210012296,283.8956868,25.24172163,25.007,3.181004818,50.1362784,1.594740319,3.180811121,1.586264499,-244.5080068,-0.159010359,-0.011648817,39.21702087,40.09095843,5.573450205,24.12845324,1104.881935,1069.468424,2.516439777,66.77297276,5.544399247,10.85461803,16.31008303,-0.000284028,79.96077635,0,0,1,0,51965.51969,1600.007143,1358.790739,0.849240421,0.177434012,6,0.5,0: Broadleaf,2,TRUE,1728497087,1033.738929,1079.591429,16.33170357,10.84927143,1043.387143,16.42207857,599.9993571,97.54697143,0.099934304,25.00597857,25.007,999.9,0,0,10008.09429,0,1256.63,-45.85334643,1050.902143,1091.433929,5.482432857,1079.591429,10.84927143,1.593107857,1.058313571,13.89228929,7.744898214,1600.007143,0.691986893,0.308013107,0,2.069232143,0,15062.75,13790.17143,38.6715,40.1115,39.27657143,38.48875,38.00221429,1107.1825,492.8246429,0,1728497151,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.9360675,1.475033021,0.172405565,0,5.497988,-0.264557223,0.025526018,0,0,2,0/2,3.22783,2.70448,0.192173,0.196606,0.0844411,0.0624824,26389.8,25529.4,31305.2,30147.1,38392.2,37383,43870.8,42099.6,2.10845,1.778,-0.0177547,0,25.2923,999.9,68.6,29,28.2843,61.48,24.2628,1,0.221392,5.25347,20.1205,5.21594,11.9981,4.963,3.29553,9999,9999,9999,149.7,4.97092,1.86776,1.85926,1.86529,1.8631,1.86447,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-9.76,-0.0903,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.4,102.3,2.44873,2.39502,1.44897,2.31689,1.55151,2.26074,36.1285,13.9306,18,614.127,403.771,18.008,29.6292,30.0009,29.5187,29.4598,49.0545,64.4039,0,18.0169,1113.61,10.7977,99.3424,100.595
686,1728497100,6162.1,20241009 11:04:59,11:04:59,5,preburn,qudo,8,81,1728497092,0.005528945,5.528945168,24.1661893,1046.960741,905.7893662,88.4477318,102.2327113,0.35455932,2.887806575,0.332028811,0.209422863,283.8952186,25.22995889,24.99953333,3.179589125,50.13852059,1.593307855,3.177811862,1.58628127,-243.8264819,-1.460002103,-0.10693573,38.50179879,39.76591795,5.551977868,24.1661893,1116.837606,1081.724848,2.438975767,66.77297276,5.528945168,10.86063413,16.30021212,-0.000154868,79.96077635,0,0,1,0,51975.16148,1600.006296,1358.789856,0.849240318,0.177433813,6,0.5,0: Broadleaf,2,TRUE,1728497092,1046.960741,1092.538889,16.3169963,10.85566667,1056.685556,16.40737407,600.0062222,97.54712222,0.100007559,24.99015556,24.99953333,999.9,0,0,10009.46037,0,1258.059259,-45.57924815,1064.327037,1104.52963,5.461318889,1092.538889,10.85566667,1.591674815,1.05894,13.87843333,7.753575556,1600.006296,0.691989667,0.308010333,0,2.11027037,0,15078.36667,13790.18148,38.687,40.125,39.29362963,38.5,38.0022963,1107.187407,492.8188889,0,1728497156,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.73052195,3.151666202,0.325297128,0,5.475447561,-0.242394564,0.02394521,0,0,2,0/2,3.22773,2.70425,0.193566,0.197978,0.0844021,0.062505,26343.2,25484.8,31304,30146,38392.3,37381,43869,42098.3,2.10833,1.77778,-0.0183508,0,25.2948,999.9,68.6,29.1,28.4474,61.7,24.391,1,0.222378,4.14314,20.1222,5.21504,11.998,4.9629,3.2955,9999,9999,9999,149.7,4.97091,1.86778,1.85926,1.86529,1.8631,1.86449,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-9.84,-0.0903,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.5,102.4,2.4707,2.38525,1.44775,2.31689,1.55151,2.40112,36.1285,13.9657,18,614.166,403.731,18.0096,29.6445,30.001,29.5316,29.4727,49.4723,64.4039,0,19.8027,1128.65,10.7977,99.3384,100.592
687,1728497105,6167.1,20241009 11:05:04,11:05:04,5,preburn,qudo,8,81,1728497097,0.005563842,5.56384184,23.96340735,1058.552857,918.756626,89.71433206,103.3650913,0.356951365,2.889515428,0.334138894,0.210764809,283.8947194,25.20823283,24.99596786,3.178913299,50.15588365,1.592682779,3.175465494,1.58623052,-245.3654252,-2.835187915,-0.20751974,35.48658662,39.58668645,5.539557236,23.96340735,1129.385399,1094.183273,2.506063543,66.77297276,5.56384184,10.86742002,16.33976303,9.81269E-05,79.96077635,0,0,1,0,52026.28219,1600.005357,1358.788886,0.84924021,0.177433606,6,0.5,0: Broadleaf,2,TRUE,1728497097,1058.552857,1104.002857,16.310525,10.86139286,1068.345357,16.40091071,600.0079286,97.54768571,0.099862636,24.97776786,24.99596786,999.9,0,0,10019.23393,0,1258.488571,-45.45087143,1076.104286,1116.125357,5.449137857,1104.002857,10.86139286,1.591053929,1.059503571,13.87242857,7.761384643,1600.005357,0.691992571,0.308007464,0,2.095025,0,15090.475,13790.18214,38.687,40.125,39.30314286,38.50442857,38.00885714,1107.1925,492.8128571,0,1728497162,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.57768293,2.110085017,0.265765712,0,5.458315854,-0.18567554,0.019488552,0,0,2,0/2,3.2277,2.70438,0.19497,0.199383,0.0846083,0.0625385,26297.1,25439.7,31303.8,30145.6,38383.4,37379.3,43868.8,42098,2.10873,1.77722,-0.0188351,0,25.2961,999.9,68.6,29.1,28.4469,60.81,24.5192,1,0.212581,-0.440866,20.1875,5.21474,11.998,4.96265,3.29553,9999,9999,9999,149.7,4.97095,1.8678,1.85928,1.86534,1.86311,1.86454,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-9.9,-0.0903,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.5,102.5,2.4939,2.3938,1.44775,2.31689,1.55151,2.34131,36.152,14.0007,18,614.586,403.502,19.3534,29.6598,29.9935,29.5446,29.4853,49.9501,64.6872,0,19.8096,1138.67,10.739,99.3379,100.591
688,1728497110,6172.1,20241009 11:05:09,11:05:09,5,preburn,qudo,8,81,1728497102,0.00582161,5.82160955,24.1680362,1071.455185,935.6576761,91.36494647,104.6252793,0.375334383,2.889589273,0.350201036,0.220993375,283.8942153,25.14389909,24.99785185,3.179270389,50.23985548,1.595698354,3.17616032,1.583572035,-256.7329812,-2.557157909,-0.187169963,24.4169063,39.58024374,5.57872784,24.1680362,1142.277254,1106.793152,2.523139113,66.77297276,5.82160955,10.84695088,16.43823273,0.025673677,79.96077635,0,0,1,0,52027.76382,1600.004444,1358.787933,0.849240099,0.177433392,6,0.5,0: Broadleaf,2,TRUE,1728497102,1071.455185,1117.012963,16.34135926,10.85377407,1081.324074,16.43172593,599.9976667,97.54798889,0.099846222,24.98143704,24.99785185,999.9,0,0,10019.62778,0,1259.305185,-45.55754444,1089.255185,1129.269259,5.487594444,1117.012963,10.85377407,1.594066296,1.058762963,13.9015037,7.751106296,1600.004444,0.691995889,0.308004148,0,2.162040741,0,15100.48889,13790.18519,38.687,40.14566667,39.30740741,38.52296296,38.02755556,1107.197778,492.8066667,0,1728497166,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.5600325,-1.35207242,0.25805814,0,5.47885475,0.398422852,0.061251353,0,0,2,0/2,3.22773,2.70447,0.196376,0.200776,0.0849203,0.0620755,26251.1,25395.2,31303.9,30145.4,38370.2,37397.8,43868.7,42097.8,2.10858,1.7768,-0.016205,0,25.2969,999.9,68.6,29.1,28.4496,61.12,24.3029,1,0.207149,1.76892,20.1905,5.21385,11.998,4.96245,3.29553,9999,9999,9999,149.7,4.97097,1.86781,1.85928,1.86535,1.86312,1.86458,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-9.97,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.6,102.6,2.51465,2.39258,1.44897,2.31689,1.55151,2.27539,36.152,13.9919,18,614.621,403.341,19.9079,29.6745,29.9951,29.5589,29.4973,50.3692,64.6872,0,19.8489,1153.71,10.6704,99.3379,100.59
689,1728497115,6177.1,20241009 11:05:14,11:05:14,5,preburn,qudo,8,81,1728497107,0.00574342,5.743420459,23.88612682,1083.002857,946.6662268,92.4397159,105.7526651,0.369852113,2.890111426,0.345426095,0.217951318,283.8948446,25.19456661,25.01905,3.183290681,50.26805049,1.599459155,3.181860325,1.583831527,-253.2848422,-1.174708827,-0.085988911,29.34930461,39.62060579,5.653017072,23.88612682,1154.495266,1119.35897,2.509089212,66.77297276,5.743420459,10.75379745,16.41216788,-0.001730899,79.96077635,0,0,1,0,52037.46817,1600.008214,1358.791114,0.849240086,0.177433367,6,0.5,0: Broadleaf,2,TRUE,1728497107,1083.002857,1128.746786,16.37990714,10.81935357,1092.939643,16.47025357,599.9857143,97.547825,0.099807596,25.01151071,25.01905,999.9,0,0,10022.65,0,1259.782857,-45.74333214,1101.038214,1141.091786,5.560571071,1128.746786,10.81935357,1.597825,1.055402143,13.93776786,7.704381786,1600.008214,0.691997179,0.308002857,0,2.230114286,0,15106.05,13790.22857,38.687,40.16485714,39.312,38.54207143,38.03764286,1107.201071,492.8071429,0,1728497171,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.5979175,-2.508442402,0.277265791,0,5.52123925,0.907752158,0.098598978,0,0,2,0/2,3.22783,2.70465,0.197774,0.20215,0.0848008,0.061964,26205.4,25351.4,31304,30145.4,38375.2,37402,43868.6,42097.5,2.10825,1.77645,-0.012666,0,25.2989,999.9,68.6,29.1,28.4488,60.83,24.4712,1,0.210846,3.00776,20.1743,5.21549,11.998,4.9632,3.29565,9999,9999,9999,149.7,4.97094,1.86777,1.85927,1.86533,1.8631,1.86452,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.05,-0.0903,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.7,102.6,2.53906,2.38647,1.44775,2.31689,1.55151,2.39136,36.1754,13.9832,18,614.517,403.23,20.0362,29.6901,30.0007,29.5721,29.5104,50.8487,64.9705,0,19.7902,1163.74,10.6663,99.338,100.59
690,1728497119,6181.6,20241009 11:05:19,11:05:19,5,preburn,qudo,8,81,1728497111,0.005664781,5.664781096,24.00968648,1093.973929,954.8942593,93.24290812,106.8236713,0.363404063,2.88871297,0.339782525,0.214358299,283.8946479,25.25753027,25.05243214,3.189630711,50.20950941,1.601614171,3.189862218,1.58801654,-249.8168464,0.189664558,0.013895484,34.28136155,39.68510855,5.720248001,24.00968648,1166.131495,1130.726848,2.542908993,66.77297276,5.664781096,10.72266203,16.3565303,-0.011809953,79.96077635,0,0,1,0,51990.04933,1600.0075,1358.790471,0.849240064,0.177433323,6,0.5,0: Broadleaf,2,TRUE,1728497111,1093.973929,1139.915357,16.40202143,10.77577857,1103.974286,16.49234643,600.0193571,97.54742143,0.099943411,25.05365,25.05243214,999.9,0,0,10014.64357,0,1260.146071,-45.94052857,1112.216786,1152.330714,5.626251429,1139.915357,10.77577857,1.599975,1.051148214,13.95854286,7.645129643,1600.0075,0.691998,0.308002,0,2.230332143,0,15109.16786,13790.24286,38.687,40.18257143,39.3165,38.55757143,38.04428571,1107.201786,492.8057143,0,1728497176,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.76551707,-2.495142857,0.2754673,0,5.567406585,0.978735261,0.104377244,0,0,2,0/2,3.22767,2.70421,0.199041,0.203405,0.0845783,0.0617477,26162.8,25310.8,31302.7,30144.7,38383.3,37409.7,43867.1,42096.5,2.10788,1.77628,-0.010781,0,25.3027,999.9,68.6,29.1,28.4477,60.63,24.5152,1,0.216677,3.84935,20.1562,5.2137,11.998,4.96275,3.29535,9999,9999,9999,149.7,4.97092,1.86779,1.85928,1.8653,1.8631,1.86449,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.11,-0.0903,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.8,102.7,2.55859,2.3938,1.44775,2.31689,1.55151,2.37915,36.1754,13.9832,18,614.358,403.207,19.9747,29.7042,30.004,29.5834,29.5217,51.2405,64.9705,0,19.6824,1173.76,10.7265,99.3342,100.587
691,1728497124,6186.6,20241009 11:05:24,11:05:24,5,preburn,qudo,8,81,1728497117,0.005617445,5.617444967,23.58160082,1107.153704,967.7629255,94.49860271,108.1096157,0.357374527,2.885749343,0.334482006,0.210985735,283.8948012,25.31874797,25.10007778,3.198698815,49.98493228,1.599067475,3.199099013,1.59963134,-247.729323,0.326710689,0.02397214,36.51616102,39.57042501,5.749143416,23.58160082,1178.375855,1143.398667,2.545185066,66.77297276,5.617444967,10.68896334,16.28897939,-0.014208065,79.96077635,0,0,1,0,51896.73557,1600.008519,1358.791322,0.849240055,0.177433306,6,0.5,0: Broadleaf,2,TRUE,1728497117,1107.153704,1153.085926,16.3760963,10.72151852,1117.23037,16.46644074,600.0442593,97.5463963,0.100041915,25.10217778,25.10007778,999.9,0,0,9997.707407,0,1259.114074,-45.93154074,1125.586667,1165.581481,5.654577407,1153.085926,10.72151852,1.59743,1.045845926,13.93397407,7.571159259,1600.008519,0.691998889,0.308001111,0,2.2421,0,15112.50741,13790.25926,38.69166667,40.187,39.33066667,38.5597037,38.03214815,1107.202963,492.8055556,0,1728497181,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.9041125,-0.353535084,0.15758472,0,5.6257225,0.366889981,0.063468121,0,0,2,0/2,3.22771,2.70435,0.200443,0.204803,0.0843269,0.0617356,26115.7,25264.7,31301.3,30142.8,38392.2,37408,43865.1,42093.9,2.1076,1.7761,-0.00924617,0,25.3064,999.9,68.5,29.1,28.4077,60.91,24.2107,1,0.222536,4.46852,20.1405,5.21534,11.998,4.9631,3.29563,9999,9999,9999,149.7,4.97093,1.86774,1.85928,1.86527,1.8631,1.86449,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.19,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.9,102.8,2.57935,2.40112,1.44897,2.31689,1.55151,2.27661,36.1754,13.9657,18,614.285,403.192,19.8181,29.717,30.005,29.5961,29.5343,51.7088,64.9705,0,19.5414,1188.82,10.7913,99.3297,100.581
692,1728497129,6191.6,20241009 11:05:29,11:05:29,5,preburn,qudo,8,81,1728497122,0.005573111,5.573111399,23.91254457,1119.71963,976.4326541,95.34457377,109.335949,0.351424632,2.882317774,0.329238084,0.207650343,283.8938937,25.35481825,25.13625556,3.205599351,49.73426223,1.593335778,3.203698429,1.612263573,-245.7742127,-1.547584393,-0.113722476,36.45837411,39.65782971,5.709461764,23.91254457,1191.583424,1156.194848,2.563349847,66.77297276,5.573111399,10.69354471,16.23327515,-0.011002941,79.96077635,0,0,1,0,51794.37146,1600.004444,1358.787767,0.849239995,0.177433191,6,0.5,0: Broadleaf,2,TRUE,1728497122,1119.71963,1165.765556,16.3175,10.7018,1129.868148,16.40788148,600.0638519,97.5456,0.100226741,25.1262963,25.13625556,999.9,0,0,9978.08037,0,1258.057037,-46.04544444,1138.294074,1178.375185,5.615693704,1165.765556,10.7018,1.59169963,1.043914444,13.87861111,7.544112963,1600.004444,0.692000704,0.307999333,0,2.208340741,0,15116.29259,13790.22593,38.70333333,40.19166667,39.34933333,38.562,38.04133333,1107.203333,492.8011111,0,1728497186,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-45.99878537,-0.859632753,0.18834805,0,5.632080488,-0.421904321,0.046235944,0,0,2,0/2,3.22783,2.70437,0.201852,0.20615,0.0841201,0.0618402,26069,25220.6,31300.5,30141.4,38399.8,37402.3,43863.8,42092.2,2.1079,1.7756,-0.00835955,0,25.3076,999.9,68.5,29.1,28.4066,61.4,24.2708,1,0.226913,4.84036,20.1295,5.21519,11.998,4.96295,3.2955,9999,9999,9999,149.7,4.9709,1.86776,1.85925,1.86529,1.8631,1.86449,1.86005,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.25,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,102.9,102.9,2.60254,2.38647,1.44775,2.31689,1.55151,2.39624,36.1989,13.9657,18,614.656,403.004,19.6258,29.7298,30.0046,29.6113,29.5487,52.1359,64.6995,0,19.3767,1198.84,10.8743,99.3271,100.577
693,1728497134,6196.6,20241009 11:05:34,11:05:34,5,preburn,qudo,8,81,1728497127,0.005517657,5.51765698,23.92472476,1132.341481,986.6507444,96.34133608,110.5672821,0.345522975,2.880148076,0.324035832,0.20434148,283.8932498,25.37527808,25.15735926,3.209630667,49.54444479,1.587787258,3.204773541,1.62184341,-243.3286728,-3.948574121,-0.290414118,36.3255887,39.64045582,5.639325416,23.92472476,1204.199256,1168.883758,2.54328415,66.77297276,5.51765698,10.74643562,16.20762061,-0.006324438,79.96077635,0,0,1,0,51731.35045,1600.002963,1358.786311,0.849239872,0.177432953,6,0.5,0: Broadleaf,2,TRUE,1728497127,1132.341481,1178.365926,16.26084444,10.71341852,1142.561111,16.35127037,600.0215556,97.54453333,0.100288433,25.13192963,25.15735926,999.9,0,0,9965.741111,0,1257.654815,-46.02468519,1151.058889,1191.127037,5.54742,1178.365926,10.71341852,1.586156296,1.045036296,13.82491481,7.559812222,1600.002963,0.692004704,0.307995333,0,2.243592593,0,15121.84815,13790.22963,38.72433333,40.19633333,39.36566667,38.562,38.05051852,1107.208889,492.7940741,0,1728497191,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-46.04377561,-0.323989547,0.172353621,0,5.581900244,-0.771708711,0.078393716,0,0,2,0/2,3.22766,2.70424,0.203236,0.207517,0.0840295,0.0621625,26022.6,25175.8,31299.2,30139.9,38402,37387.8,43862,42090.3,2.10707,1.77562,-0.00903383,0,25.3076,999.9,68.5,29.1,28.4114,62.04,24.4431,1,0.230259,5.09899,20.1214,5.21549,11.998,4.96285,3.29553,9999,9999,9999,149.7,4.9709,1.86777,1.85926,1.86526,1.8631,1.86447,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.33,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,103,103,2.62329,2.39624,1.44775,2.31689,1.55151,2.35596,36.1989,13.9569,18,614.182,403.107,19.4272,29.7426,30.0038,29.6239,29.5619,52.5981,64.4203,0,19.2091,1213.86,10.9404,99.3229,100.572
694,1728497139,6201.6,20241009 11:05:39,11:05:39,5,preburn,qudo,8,81,1728497131,0.005469511,5.469510738,23.82742009,1144.197857,997.2616267,97.37700735,111.7245066,0.341365949,2.881499164,0.320385068,0.202018167,283.8932406,25.38333909,25.16136071,3.210395541,49.45123503,1.584369221,3.203902229,1.62602632,-241.2054235,-5.281256208,-0.388248471,37.01831242,39.74757397,5.558318619,23.82742009,1216.945397,1181.649394,2.560714055,66.77297276,5.469510738,10.81875372,16.20180848,-0.000409609,79.96077635,0,0,1,0,51770.75279,1600.004643,1358.787579,0.849239772,0.177432761,6,0.5,0: Broadleaf,2,TRUE,1728497131,1144.197857,1190.305357,16.22591071,10.75776786,1154.484286,16.31636071,599.9985714,97.54419643,0.100197729,25.12736429,25.16136071,999.9,0,0,9973.526071,0,1258.948214,-46.10765357,1163.07,1203.249643,5.468142143,1190.305357,10.75776786,1.582743214,1.049357857,13.79178929,7.620143571,1600.004643,0.692007893,0.307992143,0,2.222285714,0,15128.99643,13790.25357,38.741,40.21625,39.37275,38.562,38.05978571,1107.215357,492.7892857,0,1728497196,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-46.04527805,-0.418417422,0.162818077,0,5.527337317,-0.974568084,0.096567086,0,0,2,0/2,3.22773,2.70436,0.204621,0.208876,0.0840197,0.0625867,25976.2,25131.5,31297.9,30138.8,38400.8,37369.3,43860,42088.5,2.1071,1.77523,-0.00939518,0,25.3055,999.9,68.5,29.2,28.5714,61.87,24.1426,1,0.232523,5.248,20.1173,5.21564,11.998,4.96305,3.29568,9999,9999,9999,149.7,4.97091,1.86779,1.85928,1.86525,1.86311,1.8645,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.4,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,103.1,103,2.64648,2.39014,1.44775,2.31689,1.55151,2.27417,36.1989,13.9394,18,614.328,402.964,19.2338,29.7554,30.0029,29.6366,29.5745,53.0193,64.1432,0,19.0565,1223.88,10.9958,99.3186,100.568
695,1728497144,6206.6,20241009 11:05:44,11:05:44,5,preburn,qudo,8,81,1728497137,0.005398797,5.398796869,23.99411516,1157.463333,1007.767211,98.40228545,113.0191935,0.336553096,2.884659395,0.316161586,0.199330046,283.8938206,25.39061094,25.15577037,3.209326997,49.43726137,1.582869616,3.201774476,1.626457381,-238.0869419,-6.152167281,-0.451739456,39.20297191,39.75829505,5.45577352,23.99411516,1229.79302,1194.375455,2.549542991,66.77297276,5.398796869,10.94659944,16.22774,0.00571935,79.96077635,0,0,1,0,51863.05329,1600.00963,1358.791656,0.849239674,0.17743257,6,0.5,0: Broadleaf,2,TRUE,1728497137,1157.463333,1203.535926,16.21064074,10.84337407,1167.824444,16.3010963,600.0072963,97.54378889,0.100076104,25.11621111,25.15577037,999.9,0,0,9991.711852,0,1259.520741,-46.07287778,1176.535556,1216.72963,5.367269259,1203.535926,10.84337407,1.581247778,1.057704444,13.77725926,7.736085926,1600.00963,0.692010889,0.307989111,0,2.166877778,0,15138.68148,13790.31481,38.75,40.23366667,39.38418519,38.55281481,38.062,1107.224074,492.7855556,0,1728497201,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-46.099645,0.42209606,0.100514588,0,5.42766275,-1.131529869,0.109129779,0,0,2,0/2,3.22795,2.7047,0.205988,0.210243,0.0841137,0.0629513,25930.7,25087.3,31297,30138,38395.6,37353.6,43858.7,42087.3,2.10715,1.77442,-0.0101514,0,25.3034,999.9,68.5,29.2,28.572,61.88,24.359,1,0.234118,5.30089,20.1157,5.21534,11.9981,4.96285,3.29558,9999,9999,9999,149.7,4.9709,1.86779,1.85927,1.86524,1.8631,1.86449,1.86004,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.47,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,103.2,103.1,2.66724,2.39014,1.44775,2.31689,1.55151,2.39502,36.1989,13.9569,18,614.491,402.594,19.0609,29.7669,30.0021,29.6493,29.5871,53.4765,64.1432,0,18.9114,1238.91,11.025,99.3156,100.565
696,1728497149,6211.6,20241009 11:05:49,11:05:49,5,preburn,qudo,8,81,1728497141,0.005355114,5.355113787,24.13920434,1169.267143,1017.832102,99.38508281,114.1717888,0.334307582,2.885951977,0.314186974,0.198073622,283.8951484,25.38864893,25.14354286,3.206990901,49.49766637,1.583539738,3.199221002,1.623451163,-236.160518,-6.336298616,-0.464991467,40.93334033,39.81475264,5.392170445,24.13920434,1242.527126,1207.058242,2.52708993,66.77297276,5.355113787,10.97473015,16.23737273,0.00106044,79.96077635,0,0,1,0,51902.36836,1600.018929,1358.799386,0.849239569,0.177432369,6,0.5,0: Broadleaf,2,TRUE,1728497141,1169.267143,1215.387143,16.2175,10.91273571,1179.695714,16.30794286,599.9953214,97.54390714,0.099979896,25.10281786,25.14354286,999.9,0,0,9999.127143,0,1259.71,-46.11982143,1188.5425,1228.796429,5.304769643,1215.387143,10.91273571,1.581918571,1.064471071,13.78378571,7.829761429,1600.018929,0.692014714,0.307985286,0,2.117735714,0,15147.29286,13790.41786,38.75,40.24775,39.39714286,38.53985714,38.062,1107.236071,492.7828571,0,1728497206,0,1728490957,09:22:36,1728490953,1728490957,1,-0.065,-0.008,-3.246,-0.091,52,15,0.25,0.13,-46.09817073,-0.64870453,0.089452517,0,5.348292439,-0.871636934,0.089577784,0,0,2,0/2,3.22767,2.70433,0.20735,0.211573,0.084146,0.0629933,25885.3,25044,31296,30136.9,38393.3,37350.7,43857.5,42085.8,2.10667,1.7749,-0.0107959,0,25.3002,999.9,68.5,29.2,28.5733,61.86,24.2788,1,0.234982,5.33682,20.1149,5.21519,11.9981,4.96305,3.29555,9999,9999,9999,149.7,4.9709,1.86775,1.85921,1.86526,1.8631,1.86449,1.86003,1.86417,0,0,0,0,10111111,oioooooo,on,on,on,on,0,100,100,-10.53,-0.0904,-2.868309889,-0.006773962,-8.29607E-08,3.32297E-10,-0.078710693,-0.002083363,8.80175E-05,-2.67769E-07,3,2052,2,18,103.3,103.2,2.69043,2.39258,1.44775,2.31689,1.55151,2.31934,36.2224,13.9394,18,614.273,402.948,18.9072,29.7785,30.0015,29.662,29.5997,53.8959,64.1432,0,18.7821,1248.93,11.0671,99.3127,100.561
